nid,uid
3710,171508
3710,171515
3710,171524
3710,171541
3710,171592
3710,171736
3710,171749
3710,171764
3710,171798
3710,171806
3710,171931
3710,172039
3710,172048
3710,172067
3710,172077
3710,172193
3710,172247
3710,172477
3710,172549
3710,172557
3710,172573
3710,172634
3710,172673
3710,172744
3711,26558
3711,28729
3711,29658
3711,30453
3711,51474
3711,56162
3711,59105
3711,60860
3711,61963
3711,62090
3711,62921
3711,63317
3711,66180
3711,67551
3711,68182
3711,70362
3711,71725
3711,71783
3711,73804
3711,76387
3711,78189
3711,78341
3711,78371
3711,78462
3711,81078
3711,83421
3711,85322
3711,88745
3711,89122
3711,89150
3711,89588
3711,89599
3711,90620
3711,91344
3711,93491
3711,93597
3711,95588
3711,96710
3711,101516
3711,102116
3711,103623
3711,104929
3711,105821
3711,106147
3711,106524
3711,108294
3711,108905
3711,109592
3711,111515
3711,112719
3711,113323
3711,114770
3711,116272
3711,117300
3711,118528
3711,119275
3711,119393
3711,120352
3711,121075
3711,121425
3711,121535
3711,122444
3711,122520
3711,122911
3711,124581
3711,124922
3711,124924
3711,124926
3711,125088
3711,125912
3711,126139
3711,126871
3711,127463
3711,128913
3711,129380
3711,129891
3711,130271
3711,130409
3711,130695
3711,131182
3711,131492
3711,131949
3711,132235
3711,132269
3711,133062
3711,133360
3711,133620
3711,135109
3711,135921
3711,136721
3711,136947
3711,137806
3711,138236
3711,138451
3711,138898
3711,139127
3711,139471
3711,139888
3711,143050
3711,143472
3711,143637
3711,143703
3711,145029
3711,145277
3711,146094
3711,147114
3711,147876
3711,148984
3711,149555
3711,149659
3711,150610
3711,150686
3711,151676
3711,151782
3711,151960
3711,152135
3711,152247
3711,152886
3711,152929
3711,153204
3711,153239
3711,154146
3711,154974
3711,155124
3711,155743
3711,155932
3711,155936
3711,156041
3711,156930
3711,157333
3711,157365
3711,157825
3711,158164
3711,158389
3711,158392
3711,158403
3711,158975
3711,160297
3711,160333
3711,160456
3711,161303
3711,161369
3711,161849
3711,162559
3711,162687
3711,163111
3711,163320
3711,163778
3711,163869
3711,164027
3711,164404
3711,164641
3711,165349
3711,165457
3711,165536
3711,165944
3711,166071
3711,166268
3711,166462
3711,166710
3711,166892
3711,167296
3711,167310
3711,167466
3711,167502
3711,167523
3711,167664
3711,167807
3711,167876
3711,167970
3711,168003
3711,168184
3711,168205
3711,168207
3711,168291
3711,168492
3711,168626
3711,168632
3711,168707
3711,168752
3711,168755
3711,168807
3711,168847
3711,169008
3711,169080
3711,169135
3711,169177
3711,169208
3711,169231
3711,169260
3711,169269
3711,169280
3711,169292
3711,169315
3711,169322
3711,169325
3711,169338
3711,169342
3711,169357
3711,169395
3711,169442
3711,169465
3711,169472
3711,169489
3711,169496
3711,169510
3711,169677
3711,169838
3711,169881
3711,169918
3711,169928
3711,170203
3711,170216
3711,170248
3711,170433
3711,170441
3711,170445
3711,170656
3711,170777
3711,170779
3711,170798
3711,170816
3711,170829
3711,170852
3711,170901
3711,170939
3711,171086
3711,171110
3711,171155
3711,171166
3711,171438
3711,171494
3711,171541
3711,171673
3711,171742
3711,171744
3711,171764
3711,172039
3711,172108
3711,172615
3711,172641
3711,172729
3711,172746
3711,172844
3711,172900
3711,172954
3711,173128
3711,173306
3711,173314
3711,173369
3711,173981
3711,174855
3711,174911
3711,175103
3711,175299
3711,175354
3711,175439
3711,175965
3711,176730
3711,177042
3711,177108
3711,177116
3711,177238
3711,177719
3711,178044
3711,178780
3711,179738
3711,181012
3711,181123
3711,181400
3711,182044
3711,182177
3711,182633
3711,182920
3711,182929
3711,182964
3711,183819
3711,184714
3711,186553
3711,187362
3711,187847
3711,188081
3712,27254
3712,29658
3712,52972
3712,59107
3712,61539
3712,62183
3712,69061
3712,69130
3712,69888
3712,73316
3712,73426
3712,75204
3712,75910
3712,76371
3712,77410
3712,79555
3712,81583
3712,81981
3712,83711
3712,89237
3712,89378
3712,89807
3712,90218
3712,90724
3712,92746
3712,92759
3712,95290
3712,95588
3712,95854
3712,96367
3712,96682
3712,96710
3712,96724
3712,97718
3712,99772
3712,99786
3712,101284
3712,103459
3712,103576
3712,103820
3712,105618
3712,105651
3712,107170
3712,107459
3712,109402
3712,109816
3712,110743
3712,111515
3712,114442
3712,116408
3712,116441
3712,117264
3712,118182
3712,119993
3712,120169
3712,120354
3712,121714
3712,123022
3712,124931
3712,125233
3712,126210
3712,126231
3712,126490
3712,126701
3712,126871
3712,128134
3712,128173
3712,128323
3712,130107
3712,130251
3712,130409
3712,131182
3712,132130
3712,132440
3712,132916
3712,133145
3712,134153
3712,134193
3712,134289
3712,134416
3712,134487
3712,134503
3712,135832
3712,135971
3712,136069
3712,136830
3712,137070
3712,137095
3712,137299
3712,137789
3712,138232
3712,138451
3712,138617
3712,139174
3712,139280
3712,139637
3712,139958
3712,140121
3712,143149
3712,143334
3712,143703
3712,143994
3712,144262
3712,144655
3712,144915
3712,146064
3712,146212
3712,146812
3712,146838
3712,146938
3712,147036
3712,147121
3712,148139
3712,148311
3712,149173
3712,149375
3712,149733
3712,150038
3712,150052
3712,150088
3712,150167
3712,150610
3712,151248
3712,151365
3712,151664
3712,151676
3712,151782
3712,152128
3712,152487
3712,152557
3712,152789
3712,152814
3712,153064
3712,153239
3712,154092
3712,154270
3712,154333
3712,154470
3712,154572
3712,154654
3712,154967
3712,155124
3712,155299
3712,155472
3712,155574
3712,155684
3712,155720
3712,155932
3712,156041
3712,156509
3712,156519
3712,156690
3712,157177
3712,157211
3712,157228
3712,157534
3712,157654
3712,158403
3712,158866
3712,159204
3712,159282
3712,159667
3712,160297
3712,160333
3712,160339
3712,160474
3712,161040
3712,161746
3712,161837
3712,161849
3712,162278
3712,162393
3712,162502
3712,162843
3712,162850
3712,163204
3712,163544
3712,163694
3712,163778
3712,163793
3712,163914
3712,164110
3712,164270
3712,164421
3712,164449
3712,164481
3712,164807
3712,165096
3712,165351
3712,165682
3712,165944
3712,165990
3712,166125
3712,166268
3712,166283
3712,166710
3712,166720
3712,166807
3712,166886
3712,167160
3712,167290
3712,167296
3712,167523
3712,167587
3712,167632
3712,167664
3712,167876
3712,167892
3712,168057
3712,168107
3712,168205
3712,168293
3712,168316
3712,168403
3712,168425
3712,168632
3712,168638
3712,168755
3712,168773
3712,168807
3712,168847
3712,168969
3712,169023
3712,169071
3712,169187
3712,169208
3712,169231
3712,169260
3712,169264
3712,169269
3712,169273
3712,169278
3712,169280
3712,169292
3712,169315
3712,169322
3712,169332
3712,169355
3712,169395
3712,169402
3712,169403
3712,169407
3712,169415
3712,169422
3712,169427
3712,169457
3712,169489
3712,169507
3712,169510
3712,169519
3712,169523
3712,169637
3712,169655
3712,169659
3712,169677
3712,169705
3712,169718
3712,169853
3712,169855
3712,169857
3712,169881
3712,169933
3712,169997
3712,170025
3712,170030
3712,170095
3712,170216
3712,170244
3712,170248
3712,170397
3712,170441
3712,170457
3712,170535
3712,170552
3712,170658
3712,170674
3712,170777
3712,170779
3712,170791
3712,170816
3712,170847
3712,170901
3712,170939
3712,171373
3712,171494
3712,171515
3712,171562
3712,171570
3712,171580
3712,171592
3712,171728
3712,171749
3712,171752
3712,171764
3712,171766
3712,171773
3712,171832
3712,171879
3712,171987
3712,172070
3712,172329
3712,172483
3712,172496
3712,172517
3712,172604
3712,172633
3712,172641
3712,172698
3712,172933
3712,172987
3712,173202
3712,173238
3712,173394
3712,173457
3712,174000
3712,174055
3712,174072
3712,174168
3712,174456
3712,174461
3712,174472
3712,174611
3712,174835
3712,175260
3712,175269
3712,175557
3712,176115
3712,176375
3712,176745
3712,177098
3712,177293
3712,177439
3712,177705
3712,177817
3712,178301
3712,178775
3712,178777
3712,178857
3712,179354
3712,179818
3712,180463
3712,180713
3712,181263
3712,181552
3712,183757
3712,184583
3712,184734
3712,185339
3712,185674
3712,185945
3712,186640
3712,189028
3712,192157
3712,192392
3712,192601
3712,193894
3712,195435
3712,195695
3712,195912
3712,196624
3712,196693
3712,198219
3712,206157
3713,26510
3713,26904
3713,27575
3713,28956
3713,29504
3713,29935
3713,30559
3713,60974
3713,66597
3713,69888
3713,70362
3713,70962
3713,74295
3713,74426
3713,75204
3713,76822
3713,77410
3713,77417
3713,81583
3713,81969
3713,83711
3713,84927
3713,86407
3713,87966
3713,90195
3713,91479
3713,92312
3713,92569
3713,93646
3713,95092
3713,95290
3713,95823
3713,96667
3713,96710
3713,97253
3713,97912
3713,98062
3713,100754
3713,100808
3713,101273
3713,101407
3713,102566
3713,102595
3713,103807
3713,104137
3713,105371
3713,107295
3713,107636
3713,108012
3713,108263
3713,108713
3713,109470
3713,109999
3713,110088
3713,111515
3713,112362
3713,113275
3713,114770
3713,115089
3713,115517
3713,116414
3713,117471
3713,118182
3713,118354
3713,118907
3713,119505
3713,119993
3713,122565
3713,123582
3713,123596
3713,123818
3713,125659
3713,126167
3713,126344
3713,128173
3713,128481
3713,130409
3713,130619
3713,130870
3713,131078
3713,131392
3713,132048
3713,133199
3713,133613
3713,136059
3713,136922
3713,137363
3713,138852
3713,139280
3713,139484
3713,139730
3713,139958
3713,143703
3713,144087
3713,144915
3713,146098
3713,146373
3713,147794
3713,148325
3713,148374
3713,148982
3713,149375
3713,149463
3713,149788
3713,151011
3713,151191
3713,151232
3713,151541
3713,151770
3713,151919
3713,152779
3713,153239
3713,153861
3713,153986
3713,154496
3713,154502
3713,154652
3713,154680
3713,155675
3713,155684
3713,155946
3713,156041
3713,156305
3713,156509
3713,156519
3713,157177
3713,157328
3713,157566
3713,157798
3713,158834
3713,159047
3713,159116
3713,160333
3713,161874
3713,162300
3713,162412
3713,162813
3713,163057
3713,163169
3713,163793
3713,164110
3713,164421
3713,164439
3713,164481
3713,165757
3713,165802
3713,166016
3713,166710
3713,166720
3713,167414
3713,167422
3713,167523
3713,167664
3713,168205
3713,168230
3713,168235
3713,168316
3713,168510
3713,168807
3713,168969
3713,169071
3713,169336
3713,169368
3713,169403
3713,169503
3713,169536
3713,169718
3713,169918
3713,169936
3713,170041
3713,170046
3713,170171
3713,170248
3713,170317
3713,170403
3713,170495
3713,170552
3713,170556
3713,170674
3713,170777
3713,170779
3713,170847
3713,170980
3713,171030
3713,171084
3713,171118
3713,171166
3713,171249
3713,171333
3713,171337
3713,171403
3713,171494
3713,171524
3713,171562
3713,171679
3713,171798
3713,171919
3713,172062
3713,172227
3713,172396
3713,172404
3713,172595
3713,172719
3713,172731
3713,172893
3713,172980
3713,173022
3713,173043
3713,173076
3713,173083
3713,173198
3713,173205
3713,173337
3713,173419
3713,173525
3713,173682
3713,173952
3713,174030
3713,174032
3713,174100
3713,174184
3713,174186
3713,174263
3713,174277
3713,174472
3713,174677
3713,175143
3713,175173
3713,175215
3713,175244
3713,175354
3713,175356
3713,175557
3713,175609
3713,175611
3713,176106
3713,176147
3713,176200
3713,176726
3713,176731
3713,176908
3713,177062
3713,177098
3713,177207
3713,177495
3713,177676
3713,177931
3713,178001
3713,179908
3713,180333
3713,180405
3713,180476
3713,180547
3713,180709
3713,181032
3713,181152
3713,181640
3713,181886
3713,182712
3713,182843
3713,182876
3713,183247
3713,183365
3713,183443
3713,183964
3713,184113
3713,184275
3713,184356
3713,185263
3713,185884
3713,186147
3713,186887
3713,187140
3713,187343
3713,187745
3713,188673
3713,189089
3713,189493
3713,189766
3713,190501
3713,191716
3713,191987
3713,192068
3713,192894
3713,194432
3713,194510
3713,196498
3713,196551
3713,196825
3713,197476
3713,198400
3713,199255
3713,200792
3713,202343
3713,202870
3713,203285
3713,204408
3713,204721
3713,205319
3713,206249
3713,207279
3713,207476
3713,208069
3713,208650
3713,211532
3715,26456
3715,26914
3715,26923
3715,26975
3715,27150
3715,27191
3715,28700
3715,30417
3715,30453
3715,30503
3715,48158
3715,52972
3715,52975
3715,56124
3715,57961
3715,59107
3715,60693
3715,62183
3715,63135
3715,63317
3715,64335
3715,64355
3715,65225
3715,66163
3715,66327
3715,66597
3715,67514
3715,67551
3715,67600
3715,67613
3715,67868
3715,67955
3715,68182
3715,68268
3715,69061
3715,69539
3715,69644
3715,70804
3715,71725
3715,72778
3715,73113
3715,73869
3715,74107
3715,74138
3715,74218
3715,74426
3715,74444
3715,75153
3715,75320
3715,75481
3715,75634
3715,75910
3715,76036
3715,76371
3715,77880
3715,78597
3715,79051
3715,79273
3715,79555
3715,79758
3715,79830
3715,81132
3715,81825
3715,81981
3715,82512
3715,83421
3715,83491
3715,84405
3715,85033
3715,85359
3715,86407
3715,88416
3715,88745
3715,89150
3715,89372
3715,89502
3715,89524
3715,90761
3715,90829
3715,91345
3715,93597
3715,93755
3715,95588
3715,95849
3715,95974
3715,96724
3715,97445
3715,98268
3715,98638
3715,99374
3715,99772
3715,99925
3715,101168
3715,101981
3715,102116
3715,102398
3715,102565
3715,102696
3715,103006
3715,103576
3715,103643
3715,103742
3715,103861
3715,103946
3715,105094
3715,105334
3715,105618
3715,105651
3715,105777
3715,106684
3715,107684
3715,108713
3715,108925
3715,108947
3715,109402
3715,110160
3715,110743
3715,113323
3715,114227
3715,114306
3715,114770
3715,114928
3715,115517
3715,115857
3715,116168
3715,117264
3715,117300
3715,117387
3715,117523
3715,118073
3715,118086
3715,118182
3715,118528
3715,118560
3715,118921
3715,119393
3715,119505
3715,119555
3715,119962
3715,120162
3715,120354
3715,120890
3715,121057
3715,121491
3715,122133
3715,122788
3715,122964
3715,123142
3715,123295
3715,123564
3715,123603
3715,123702
3715,123722
3715,124057
3715,124246
3715,124355
3715,124690
3715,124924
3715,124926
3715,125567
3715,125739
3715,125968
3715,126236
3715,126701
3715,128095
3715,128960
3715,129054
3715,129380
3715,129928
3715,129996
3715,130113
3715,130536
3715,130619
3715,130838
3715,131182
3715,131542
3715,132130
3715,132916
3715,133062
3715,133145
3715,133537
3715,133613
3715,134196
3715,134429
3715,134459
3715,134503
3715,135034
3715,135036
3715,135109
3715,135392
3715,135426
3715,135469
3715,135471
3715,135818
3715,135987
3715,136059
3715,137070
3715,137299
3715,137569
3715,137627
3715,138180
3715,138232
3715,138283
3715,138617
3715,139083
3715,139280
3715,139502
3715,139857
3715,139888
3715,139989
3715,140105
3715,140472
3715,140494
3715,140943
3715,141082
3715,141324
3715,141665
3715,141927
3715,142226
3715,142803
3715,143149
3715,143278
3715,143596
3715,143703
3715,144025
3715,144067
3715,144655
3715,145277
3715,145419
3715,145885
3715,146094
3715,146624
3715,146938
3715,147121
3715,147270
3715,148084
3715,148435
3715,148984
3715,149110
3715,149173
3715,149555
3715,149659
3715,149987
3715,150143
3715,150167
3715,150610
3715,151426
3715,151621
3715,151782
3715,151853
3715,151919
3715,151975
3715,151993
3715,152123
3715,152128
3715,152135
3715,152137
3715,152665
3715,152814
3715,152886
3715,152930
3715,153174
3715,153219
3715,153272
3715,153682
3715,153820
3715,154092
3715,154137
3715,154389
3715,154496
3715,154694
3715,154732
3715,155095
3715,155131
3715,155552
3715,155574
3715,155615
3715,155675
3715,155684
3715,155716
3715,156091
3715,156125
3715,156314
3715,156705
3715,156930
3715,157244
3715,157328
3715,157365
3715,157825
3715,157846
3715,158137
3715,158164
3715,158389
3715,158403
3715,158405
3715,158439
3715,158769
3715,159224
3715,159268
3715,159473
3715,159522
3715,159537
3715,159648
3715,160110
3715,160164
3715,160190
3715,160205
3715,160283
3715,160328
3715,160456
3715,160596
3715,160854
3715,160976
3715,161082
3715,161148
3715,161173
3715,161298
3715,161303
3715,161487
3715,161696
3715,161698
3715,161800
3715,161849
3715,161928
3715,162060
3715,162149
3715,162395
3715,162442
3715,162636
3715,162680
3715,162850
3715,162873
3715,162891
3715,162924
3715,163048
3715,163064
3715,163111
3715,163168
3715,163435
3715,163544
3715,163778
3715,163782
3715,164027
3715,164110
3715,164402
3715,164404
3715,164421
3715,164449
3715,164704
3715,165303
3715,165339
3715,165343
3715,165349
3715,165516
3715,165591
3715,165667
3715,165682
3715,165827
3715,165875
3715,165989
3715,166016
3715,166268
3715,166441
3715,166578
3715,166710
3715,167290
3715,167296
3715,167414
3715,167422
3715,167426
3715,167447
3715,167466
3715,167473
3715,167483
3715,167515
3715,167523
3715,167664
3715,167671
3715,167724
3715,167804
3715,167807
3715,167876
3715,167892
3715,167897
3715,167970
3715,168031
3715,168083
3715,168107
3715,168175
3715,168184
3715,168205
3715,168211
3715,168235
3715,168269
3715,168291
3715,168293
3715,168425
3715,168492
3715,168503
3715,168626
3715,168632
3715,168807
3715,168847
3715,168870
3715,168879
3715,168887
3715,169008
3715,169071
3715,169135
3715,169177
3715,169218
3715,169260
3715,169278
3715,169280
3715,169338
3715,169347
3715,169355
3715,169402
3715,169403
3715,169407
3715,169468
3715,169485
3715,169523
3715,169603
3715,169637
3715,169647
3715,169677
3715,169838
3715,169840
3715,169857
3715,169881
3715,169918
3715,170070
3715,170080
3715,170244
3715,170248
3715,170282
3715,170320
3715,170325
3715,170337
3715,170397
3715,170433
3715,170441
3715,170455
3715,170457
3715,170461
3715,170495
3715,170521
3715,170533
3715,170535
3715,170537
3715,170549
3715,170554
3715,170609
3715,170645
3715,170656
3715,170669
3715,170674
3715,170767
3715,170777
3715,170787
3715,170829
3715,170852
3715,170901
3715,170939
3715,170993
3715,171077
3715,171090
3715,171118
3715,171126
3715,171161
3715,171166
3715,171242
3715,171265
3715,171346
3715,171350
3715,171352
3715,171405
3715,171445
3715,171515
3715,171524
3715,171541
3715,171671
3715,171694
3715,171736
3715,171740
3715,171742
3715,171749
3715,171754
3715,171757
3715,171764
3715,171798
3715,171806
3715,171949
3715,172037
3715,172067
3715,172077
3715,172080
3715,172217
3715,172396
3715,172399
3715,172402
3715,172462
3715,172466
3715,172477
3715,172528
3715,172557
3715,172573
3715,172581
3715,172588
3715,172604
3715,172645
3715,172708
3715,172721
3715,172731
3715,172949
3715,172967
3715,173006
3715,173088
3715,173105
3715,173134
3715,173271
3715,173367
3715,173369
3715,173394
3715,173433
3715,173457
3715,173673
3715,173692
3715,173933
3715,173934
3715,173991
3715,174079
3715,174148
3715,174165
3715,174181
3715,174425
3715,174427
3715,174762
3715,174937
3715,175037
3715,175181
3715,175215
3715,175260
3715,175346
3715,175354
3715,175568
3715,175634
3715,175987
3715,176330
3715,176625
3715,176981
3715,177030
3715,177426
3715,177453
3715,177713
3715,177940
3715,178049
3715,178276
3715,178504
3715,178617
3715,178724
3715,179051
3715,179673
3715,179760
3715,179841
3715,180005
3715,180253
3715,180324
3715,180605
3715,181242
3715,181530
3715,181552
3715,181952
3715,182455
3715,182572
3715,182836
3715,182929
3715,183380
3715,183382
3715,184145
3715,184196
3715,184669
3715,184860
3715,186908
3715,187217
3715,187838
3715,188850
3715,189835
3715,191612
3715,193584
3715,193715
3715,194298
3715,194704
3715,195153
3715,195156
3715,195774
3715,196081
3715,200577
3715,201039
3715,202062
3715,202088
3716,26305
3716,26481
3716,27156
3716,27575
3716,28910
3716,29286
3716,47313
3716,47503
3716,52972
3716,53855
3716,61277
3716,62992
3716,64827
3716,65522
3716,66059
3716,66163
3716,66597
3716,67600
3716,67665
3716,69061
3716,69888
3716,70362
3716,70949
3716,70968
3716,72778
3716,73308
3716,73316
3716,74138
3716,74218
3716,74304
3716,74318
3716,74651
3716,75498
3716,76160
3716,76173
3716,76727
3716,79982
3716,80274
3716,81041
3716,82408
3716,83121
3716,83315
3716,84069
3716,85778
3716,86407
3716,89502
3716,89599
3716,90095
3716,90320
3716,91479
3716,92189
3716,93697
3716,94162
3716,94836
3716,94923
3716,95092
3716,95290
3716,95346
3716,95588
3716,98062
3716,98464
3716,99474
3716,100076
3716,100684
3716,101626
3716,102398
3716,102515
3716,102593
3716,103154
3716,103268
3716,103403
3716,104109
3716,104140
3716,104929
3716,106138
3716,106684
3716,108217
3716,108713
3716,109402
3716,109504
3716,111692
3716,113962
3716,114153
3716,115194
3716,115517
3716,115857
3716,116183
3716,117691
3716,118144
3716,119393
3716,120169
3716,120658
3716,121006
3716,121230
3716,123818
3716,124246
3716,124931
3716,125468
3716,126210
3716,126344
3716,128095
3716,128173
3716,128481
3716,128606
3716,129380
3716,129610
3716,129928
3716,131776
3716,131949
3716,132048
3716,133613
3716,133620
3716,134193
3716,134673
3716,135130
3716,135142
3716,135622
3716,135663
3716,135818
3716,135962
3716,135971
3716,136059
3716,136106
3716,136679
3716,136730
3716,137043
3716,140496
3716,140563
3716,140836
3716,141193
3716,141561
3716,142207
3716,142803
3716,143401
3716,143564
3716,144025
3716,144087
3716,144694
3716,145277
3716,146334
3716,146541
3716,146770
3716,148077
3716,148139
3716,148325
3716,148982
3716,149375
3716,149463
3716,149555
3716,150038
3716,150243
3716,150610
3716,151933
3716,151975
3716,152444
3716,152541
3716,152779
3716,153589
3716,153682
3716,153728
3716,156015
3716,156041
3716,156226
3716,156314
3716,156519
3716,156743
3716,156791
3716,157177
3716,157211
3716,157292
3716,157328
3716,157566
3716,157846
3716,158164
3716,158855
3716,159295
3716,159509
3716,159530
3716,159648
3716,160094
3716,160339
3716,161437
3716,161519
3716,161837
3716,162611
3716,162680
3716,162813
3716,163048
3716,163191
3716,164023
3716,164110
3716,164421
3716,164449
3716,164704
3716,165514
3716,167096
3716,167296
3716,167349
3716,167491
3716,167625
3716,167671
3716,168055
3716,168137
3716,168184
3716,168205
3716,168235
3716,168316
3716,168403
3716,168503
3716,168807
3716,168887
3716,168969
3716,168996
3716,169071
3716,169264
3716,169373
3716,169402
3716,169403
3716,169407
3716,169485
3716,169503
3716,169523
3716,169536
3716,169637
3716,169661
3716,169881
3716,169918
3716,170097
3716,170203
3716,170271
3716,170347
3716,170397
3716,170433
3716,170445
3716,170457
3716,170495
3716,170535
3716,170656
3716,170674
3716,170787
3716,170816
3716,170901
3716,171098
3716,171118
3716,171166
3716,171259
3716,171333
3716,171346
3716,171352
3716,171367
3716,171524
3716,171720
3716,171737
3716,171749
3716,171766
3716,171778
3716,171782
3716,171815
3716,172045
3716,172067
3716,172259
3716,172399
3716,172404
3716,172436
3716,172492
3716,172517
3716,172557
3716,172645
3716,172910
3716,172932
3716,172949
3716,172980
3716,172993
3716,173067
3716,173337
3716,173407
3716,174091
3716,174163
3716,174323
3716,174414
3716,174637
3716,174841
3716,175037
3716,175215
3716,175269
3716,175299
3716,175354
3716,175467
3716,175557
3716,175621
3716,175746
3716,175852
3716,176115
3716,176654
3716,177693
3716,177997
3716,178089
3716,178993
3716,179636
3716,180026
3716,180253
3716,180405
3716,180576
3716,180601
3716,180773
3716,181559
3716,182808
3716,183047
3716,183105
3716,183247
3716,184501
3716,185334
3716,186506
3716,186915
3716,187596
3716,188490
3716,188581
3716,191044
3716,192188
3716,192823
3716,196551
3716,197095
3716,201622
3716,201874
3716,204288
3716,204622
3716,204814
3716,204846
3716,204964
3716,208749
3717,52972
3717,59036
3717,90218
3717,95588
3717,98268
3717,101449
3717,106118
3717,106684
3717,109402
3717,110743
3717,114153
3717,116441
3717,119993
3717,124690
3717,124924
3717,124931
3717,125659
3717,125968
3717,130409
3717,134487
3717,137299
3717,137789
3717,140121
3717,141221
3717,141665
3717,146938
3717,151782
3717,154389
3717,154455
3717,154654
3717,154967
3717,155574
3717,156041
3717,156690
3717,157041
3717,161698
3717,161849
3717,162278
3717,162502
3717,163778
3717,163914
3717,164683
3717,165343
3717,165351
3717,166462
3717,166773
3717,166892
3717,167296
3717,167466
3717,167664
3717,167894
3717,168184
3717,168293
3717,168403
3717,168503
3717,168632
3717,168638
3717,168664
3717,168755
3717,168807
3717,168847
3717,168870
3717,169368
3717,169402
3717,169403
3717,169457
3717,169637
3717,169677
3717,170457
3717,170495
3717,170547
3717,170549
3717,170645
3717,170674
3717,170732
3717,170779
3717,170791
3717,170816
3717,170852
3717,170939
3717,170993
3717,171118
3717,171155
3717,171352
3717,171373
3717,171494
3717,171501
3717,171554
3717,171566
3717,171736
3717,171744
3717,171764
3717,171832
3717,172070
3717,172404
3717,172483
3717,172604
3717,172967
3717,174055
3717,174098
3717,174168
3717,174900
3717,175260
3717,175557
3717,177098
3717,177405
3717,178724
3717,181552
3717,182733
3717,187367
3717,188411
3717,188514
3717,199992
3719,27150
3719,27269
3719,47543
3719,52972
3719,53855
3719,57340
3719,59036
3719,59105
3719,59107
3719,60693
3719,61539
3719,62183
3719,62905
3719,63896
3719,67551
3719,67797
3719,67868
3719,69061
3719,69130
3719,69539
3719,69640
3719,69784
3719,69888
3719,73681
3719,74426
3719,75153
3719,76127
3719,76371
3719,77070
3719,77397
3719,77410
3719,77918
3719,77964
3719,78165
3719,78479
3719,79555
3719,80105
3719,80617
3719,81981
3719,83121
3719,83491
3719,83711
3719,84992
3719,85359
3719,85776
3719,88759
3719,89122
3719,89237
3719,89378
3719,89588
3719,89590
3719,89807
3719,90195
3719,90218
3719,90310
3719,90724
3719,90829
3719,92583
3719,92746
3719,92759
3719,95355
3719,95419
3719,95588
3719,95974
3719,96219
3719,96682
3719,96710
3719,96724
3719,96994
3719,98977
3719,99474
3719,99772
3719,100754
3719,100995
3719,101284
3719,101330
3719,101333
3719,101449
3719,101981
3719,102116
3719,102398
3719,102841
3719,103459
3719,103576
3719,103861
3719,104109
3719,104137
3719,105334
3719,105871
3719,106524
3719,107459
3719,107804
3719,108037
3719,108713
3719,109402
3719,110743
3719,110827
3719,111515
3719,113275
3719,113323
3719,113342
3719,113827
3719,113962
3719,114153
3719,114442
3719,114770
3719,116441
3719,117264
3719,117300
3719,119024
3719,119393
3719,119505
3719,119993
3719,120162
3719,121714
3719,122129
3719,123295
3719,124563
3719,124581
3719,124690
3719,124924
3719,125659
3719,125889
3719,125968
3719,126210
3719,126871
3719,127135
3719,127463
3719,128095
3719,128173
3719,128960
3719,129380
3719,129638
3719,130409
3719,130536
3719,130619
3719,131154
3719,131182
3719,131312
3719,131392
3719,131542
3719,132130
3719,132879
3719,132916
3719,133360
3719,134193
3719,134196
3719,134289
3719,134429
3719,134487
3719,134503
3719,135410
3719,135426
3719,135987
3719,136059
3719,137070
3719,137085
3719,137299
3719,137627
3719,138232
3719,138617
3719,138852
3719,139280
3719,139462
3719,139635
3719,139637
3719,139857
3719,140105
3719,140121
3719,140508
3719,140563
3719,141082
3719,141221
3719,141665
3719,141921
3719,141927
3719,142637
3719,142803
3719,143149
3719,143348
3719,143703
3719,143994
3719,144067
3719,145391
3719,146064
3719,146212
3719,146306
3719,146696
3719,146770
3719,146938
3719,147036
3719,147121
3719,148139
3719,148348
3719,149555
3719,150088
3719,150137
3719,150610
3719,151011
3719,151248
3719,151426
3719,151664
3719,151782
3719,151975
3719,152128
3719,152165
3719,152557
3719,152814
3719,152835
3719,153064
3719,153091
3719,153126
3719,153272
3719,153274
3719,153625
3719,153627
3719,154092
3719,154270
3719,154389
3719,154470
3719,154496
3719,154502
3719,154507
3719,154572
3719,154654
3719,154676
3719,154732
3719,154948
3719,154967
3719,155142
3719,155249
3719,155574
3719,155675
3719,156314
3719,156509
3719,156519
3719,156930
3719,157177
3719,157228
3719,157328
3719,157365
3719,157518
3719,157534
3719,157646
3719,158068
3719,158769
3719,159224
3719,159282
3719,159908
3719,160110
3719,160190
3719,160333
3719,160401
3719,160494
3719,160543
3719,160549
3719,160596
3719,160742
3719,161164
3719,161487
3719,161696
3719,161751
3719,161837
3719,161849
3719,161928
3719,161951
3719,162155
3719,162278
3719,162381
3719,162393
3719,162457
3719,162502
3719,162680
3719,162688
3719,162705
3719,162843
3719,162850
3719,163043
3719,163057
3719,163111
3719,163184
3719,163310
3719,163320
3719,163771
3719,163778
3719,163793
3719,164270
3719,164421
3719,164447
3719,164449
3719,164768
3719,164887
3719,164983
3719,165096
3719,165303
3719,165343
3719,165351
3719,165364
3719,165684
3719,165704
3719,165838
3719,166238
3719,166268
3719,166362
3719,166429
3719,166693
3719,166807
3719,166945
3719,167160
3719,167296
3719,167310
3719,167349
3719,167426
